3500.700000;3083.078313;27.577758;
3332.000000;2977.016064;26.809700;
3465.280000;3096.096707;27.131416;
2666.000000;2833.518072;27.111371;
2719.320000;2890.188434;27.274039;
2963.000000;2859.329317;27.631289;
2903.740000;2802.142731;27.465501;
3333.000000;3005.923695;26.983409;
3233.010000;2915.745984;26.740558;
3305.000000;2968.429719;27.213952;
3371.100000;3027.798313;27.377235;
3271.000000;2867.345382;27.325911;
3336.420000;2924.692289;27.489867;
3418.000000;2991.586345;27.283944;
3349.640000;2931.754618;27.120241;
3039.000000;2868.253012;27.235548;
2978.220000;2810.887952;27.072135;
3229.000000;3098.947791;26.934389;
3132.130000;3005.979357;26.691979;
2777.000000;2763.710843;27.401942;
2665.920000;2653.162410;27.073118;
3290.000000;2914.072289;26.997989;
3257.100000;2884.931566;26.916995;
2848.000000;2988.915663;26.935385;
2933.440000;3078.583133;27.177803;
3180.000000;2936.959839;27.057353;
3084.600000;2848.851044;26.813837;
3310.000000;2932.987952;26.805414;
3442.400000;3050.307470;27.127079;
3328.000000;3028.502008;27.152660;
3228.160000;2937.646948;26.908286;
3370.000000;2972.008032;27.095190;
3538.500000;3120.608434;27.501618;
2887.000000;2899.429719;27.148024;
2771.520000;2783.452530;26.822248;
2570.000000;2678.811245;27.561465;
2544.300000;2652.023133;27.478781;
3304.000000;3087.084337;27.050106;
3370.080000;3148.826024;27.212407;
2905.000000;2867.722892;27.030176;
2846.900000;2810.368434;26.867995;
3233.000000;3000.594378;27.077022;
3200.670000;2970.588434;26.995791;
2891.000000;2857.847390;27.169725;
2948.820000;2915.004337;27.332744;
3295.000000;3037.076305;27.133498;
3327.950000;3067.447068;27.214898;
3017.000000;2617.915663;28.603838;
2896.320000;2513.199036;28.260592;
3120.000000;2906.534137;27.213693;
3244.800000;3022.795502;27.540257;
2810.000000;2886.959839;26.815220;
2866.200000;2944.699036;26.976111;
2726.000000;2790.746988;27.414820;
2835.040000;2902.376867;27.743798;
3406.000000;3058.751004;26.853271;
3576.300000;3211.688554;27.256070;
3155.000000;3050.510040;26.972120;
3091.900000;2989.499839;26.810287;
2936.000000;2788.935743;27.648573;
2818.560000;2677.378313;27.316790;
3202.000000;2962.827309;27.259474;
3073.920000;2844.314217;26.932360;
2738.000000;2675.726908;27.847327;
2792.760000;2729.241446;28.014411;
3222.000000;2938.273092;27.352255;
3254.220000;2967.655823;27.434312;
2719.000000;2729.959839;27.627516;
2773.380000;2784.559036;27.793281;
3026.000000;2905.020080;27.385748;
3086.520000;2963.120482;27.550063;
3267.000000;2972.570281;26.904453;
3365.010000;3061.747390;27.146593;
3286.000000;3007.526104;26.861101;
3351.720000;3067.676627;27.022267;
2925.000000;2938.502008;27.117963;
2983.500000;2997.272048;27.280670;
2925.000000;2792.622490;27.229077;
3071.250000;2932.253614;27.637513;
3087.000000;3059.353414;26.815520;
2963.520000;2936.979277;26.493734;
3330.000000;2995.216867;27.072383;
3330.000000;2995.216867;27.072383;
3221.000000;2895.124498;27.018462;
3188.790000;2866.173253;26.937407;
2996.000000;2821.184739;27.255240;
3115.840000;2934.032129;27.582303;
2858.000000;2904.361446;27.078561;
2972.320000;3020.535904;27.403503;
2513.000000;2620.084337;28.200720;
2487.870000;2593.883494;28.116117;
2536.000000;2601.208835;28.102421;
2586.720000;2653.233012;28.271036;
3088.000000;2883.164659;27.029876;
3180.640000;2969.659598;27.273145;
3078.000000;2884.429719;26.971093;
3016.440000;2826.741124;26.809267;
2912.000000;2755.453815;27.336721;
2941.120000;2783.008353;27.418731;
3005.000000;2859.253012;27.308189;
2944.900000;2802.067952;27.144340;
2920.000000;2855.220884;27.409869;
3036.800000;2969.429719;27.738787;
3370.000000;2915.514056;27.153948;
3403.700000;2944.669197;27.235410;
3361.000000;2916.767068;26.895979;
3529.050000;3062.605422;27.299419;
3105.000000;2994.566265;26.937679;
3011.850000;2904.729277;26.695240;
4378.000000;3078.887550;26.783122;
4202.880000;2955.732048;26.461724;
3058.000000;2910.746988;27.148925;
3119.160000;2968.961928;27.311818;
3446.000000;2993.220884;27.147531;
3411.540000;2963.288675;27.066088;
3078.000000;2800.526104;27.462262;
3016.440000;2744.515582;27.297489;
2974.000000;2808.947791;27.419886;
2974.000000;2808.947791;27.419886;
3291.000000;3021.803213;26.946017;
3323.910000;3052.021245;27.026855;
2635.000000;2697.405622;27.736236;
2529.600000;2589.509398;27.403401;
3171.000000;2801.196787;27.280930;
3266.130000;2885.232691;27.526459;
2887.000000;2758.385542;27.486883;
2771.520000;2648.050120;27.157041;
3370.000000;3097.574297;26.909605;
3437.400000;3159.525783;27.071062;
2980.000000;2898.522088;27.235530;
3009.800000;2927.507309;27.317237;
2875.000000;2851.534137;27.166263;
3018.750000;2994.110843;27.573757;
2834.000000;2721.646586;27.917978;
2862.340000;2748.863052;28.001732;
3056.000000;2936.630522;27.377884;
3086.560000;2965.996827;27.460017;
3128.000000;2883.546185;27.443104;
3284.400000;3027.723494;27.854751;
2823.000000;2679.811245;27.668822;
2823.000000;2679.811245;27.668822;
3142.000000;2942.943775;26.991282;
3299.100000;3090.090964;27.396151;
2949.000000;2799.449799;27.466393;
3066.960000;2911.427791;27.795990;
3170.000000;2916.738956;26.935842;
3233.400000;2975.073735;27.097457;
2928.000000;2841.016064;27.322671;
2928.000000;2841.016064;27.322671;
2876.000000;2882.261044;26.852288;
2933.520000;2939.906265;27.013401;
3215.000000;2938.140562;26.900640;
3150.700000;2879.377751;26.739236;
3091.000000;2963.734940;26.946844;
3183.730000;3052.646988;27.189366;
2526.000000;2608.112450;28.161002;
2627.040000;2712.436948;28.498934;
2991.000000;2925.939759;27.272380;
2931.180000;2867.420964;27.108746;
2823.000000;2692.554217;27.792320;
2794.770000;2665.628675;27.708943;
